chem_id,predicted_1-octanol,predicted_butyl acetate,predicted_chloroform,predicted_cyclohexane,predicted_dichloromethane,predicted_triolein,predicted_n-hexane,predicted_n-octane,predicted_oleylalcohol,predicted_toluene,predicted_n-undecane
150.104@4.823,0.4580477972732905,-0.14540216647849738,0.8617225889097159,-1.182267222314091,0.06081633265315348,-0.08055989615310119,-1.0245983070965687,-0.8988700844380527,-0.21925785920197505,-0.41505626025681996,-1.1988754825458825
150.104@4.963,-0.8256150888990177,-3.355003971230956,,,-1.4947075090740076,-2.9765456980286134,,-1.587626530665521,-0.0180351594626606,-2.722833155133759,-1.2989283406730696
150.104@5.15,1.607806617259639,1.0380587587657188,0.4646984180275536,-1.097950404844108,0.4619638095314774,-0.015569013293266033,-0.2516436334038312,0.2114082708174745,1.151641045089048,3.4916582092448194,-2.2910267398165165
150.104@5.547,-0.2652952619291558,0.771011591214771,1.1744972071245692,-0.33424339900901756,0.35262932059834656,0.5096096644670657,-0.44217831647964345,,-1.173149385608278,-0.17393841899214046,-0.832822976410513
150.104@6.07,0.02079192634580187,0.04967220286302605,0.3560524259686898,-0.47656982800133457,-0.48774189648199573,0.45612649515072545,-0.2625196116480948,,-0.2809570244392483,0.08855126590168208,-0.40708954874332565
150.104@6.231,0.8311281874794115,0.16268821827728067,0.5837021211632621,-1.901690565412536,-0.2482516129427536,-0.010490341169946009,,-1.6302772290605043,-0.9222517777496999,-1.0612516267076992,-2.0381117490402656
150.104@6.35,-0.14791889501912792,-7.089202646784985,-2.772469704141895,0.056259652664349735,-3.293680358129365,-1.4128662880694907,-0.3131429500360024,-1.1075215146426285,-0.9538123288332302,-2.8509688557150175,-0.771016648369915
150.104@6.85,-0.011713079448221142,-1.2659532042878137,2.2769301766724204,-1.3204234268694464,-0.6008577870087659,1.4408754771720935,,-0.4845484582448,-2.5321567025934346,0.6926249615175193,-1.4555361798957926
162.067@5.653,1.0400568674402404,0.07162149900633423,0.4283961027277875,-0.884922802649564,0.40924890611435677,-0.10566576607731214,-0.7353781419613931,-0.8659623561517301,0.10044310573555974,-0.37011893313678335,-1.0782645164117595
162.068@12.359,-0.24182561276853934,-1.3187355862957122,0.3519485069097775,-1.8578115434947406,-0.027269076023177383,-0.47468284932160937,-1.2941276065788652,-1.8058186495943935,-0.5310402625153964,-0.7447684874672728,-1.5643206432642232
162.068@12.83,-0.7333089932259906,-1.748546679257055,-0.4744786394848749,-1.6132670545216945,-1.1501296861979677,-0.7781385343174191,-1.483466354653903,-1.7289226168097207,-1.5470932944032971,-1.2787172590042297,-1.9069320681806727
162.068@7.783,-0.38436116242341295,-0.7668137938285001,-0.01855598227236897,-1.4753858094713002,-0.589549264524462,-0.47130573738835896,-1.1284754460638649,-1.2214627488152774,-1.139901694678267,-1.2490383946264152,-1.492349680758281
162.068@8.043,0.4172715040307228,-0.6381296086721027,-0.09687143453135401,-1.4396940975203367,-0.5523916017000539,-0.5507461113530832,-1.2599558633647283,-1.4808385271036142,-0.4712021599535671,-1.0228116410160233,-1.6626843691689226
162.068@8.2,0.43314444824457166,-0.45314911327106117,0.026510285583607313,-1.4244102808890975,-0.2675323506613984,-0.5048106457717728,-1.2322541930538338,-1.3422485455389688,-0.36276156713363067,-0.8336528996396567,-1.594555175829928
163.099@6.058,1.105968271879986,1.1060465963563164,0.9445148228262359,-0.9187470426137058,0.6349259663204052,-0.21552802313739747,-1.1459296708528162,-1.3012282443115593,0.5603778641217567,0.08272066499075786,-1.360782804659536
166.097@5.734,0.07546408539108923,-1.149795235732965,0.036488941553070704,-0.49738681801852763,-0.7532473223242496,-0.041528626578856906,-0.31450734463869834,-0.38619764178990457,-0.638197912050782,-0.4546723492438462,-1.4779397950425253
166.097@6.065,0.64858765439108,-0.0297864642368675,0.9288035035733841,-0.7434531035204324,-0.03838269349965258,0.24043872883879708,,-0.5425397400986982,-0.19461004168907103,-0.3157672514204915,-0.7782817797309677
166.099@4.546,0.174790787004577,0.7285598837916524,1.0631099969582496,-1.23624054966405,0.8241169991059561,0.0028800077958412453,-1.1536312768301202,-0.8395383562212329,-0.5170069682081077,0.06730790594928397,-1.368743280003229
166.099@4.821,0.3701086154942962,-0.4146642632733659,-0.609810355292826,-1.1083727252596964,-0.7763270522338604,-0.6961828096149258,-0.8940277301584458,-0.9731540072648333,1.1282863443098294,-1.1344901932958218,-1.3342007956822173
166.099@5.053,0.17067303289364885,,0.17336247427517826,-0.3976389416656254,-0.16331695118685954,0.07879389144327831,-0.25336145352783274,-0.3155843712369888,-0.419170708813355,-0.5298799562584474,-0.5133622101631165
166.099@5.174,1.5473079680315571,-0.2699707150898627,-0.8760966885011945,-1.2587157561457532,-1.0012224140147337,,-0.5733288467151133,-0.9189912705032152,1.198353391524702,,
166.1@3.14,0.339815394703001,-0.25094879854088664,0.21356250290016215,-1.142809795515048,-0.03852364176050267,-0.2244761447405617,-0.798098146196593,-0.7693243857625867,-0.4910263540173676,-0.6450127559346727,-1.3281737664848323
180.035@5.852,1.8516077077417918,2.6163339092869218,1.138511702551719,-1.028314169186805,1.3574587519248489,-0.3168445225650405,-1.0937384339966487,-1.1246529231338134,0.9617872388192039,0.5457210610928978,-1.424076081446684
180.076@2.422,1.1853340829248096,1.1881239390864629,1.5794904263810394,,1.201824610686303,0.0951666326941932,-1.0584168469674167,,0.42757223424283436,0.39135911572370474,
180.076@4.961,0.20868367694605974,-0.7031321960786889,0.0069480027402967015,-0.5123142523456324,-0.6498545846594406,-0.05028012873701801,-0.26961514324327757,-0.3918695418231238,-0.3405128818631758,-0.7140485518425395,-0.5742175307545958
181.112@5.576,0.8772583103692976,0.7534031135884336,0.1668010867936874,-1.9159365050698423,-0.18420232198743952,-1.0858994594907672,-2.0093053802106544,-2.070046042058471,-0.1474562429367894,-0.615732645317649,-2.3538244594376163
181.11@5.579,1.2260041395647583,0.8222134080456974,0.16125059624993135,-1.7634032304845744,-0.18477385559998655,-0.8341608466482945,-1.8241905632866762,-2.0321010316683954,0.1663029861441581,-0.531914244359916,-2.124605558971807
184.064@6.602,1.452968684940358,2.1292516697718993,1.754366858717851,-0.6638387121792644,1.644669558261553,-0.10360065889931984,-1.1096529095353866,-1.076366878231776,0.5941776937488953,0.7626165222518059,-0.9918854167394264
187.063@1.732,0.7875368562381143,-0.01811620279552812,0.42802564283228867,-0.749801990087686,-0.15704942689823267,0.053681201462085576,-0.5929382552891684,-0.8500634998660024,0.14644229583719706,-0.4999456900842819,-1.0059119610916087
192.076@2.11,1.5476864336700515,,-0.9500581541563556,,-1.2482525038059755,-0.7290822117249992,-0.404015051103104,,0.7985135313690184,-1.1293930576773739,-0.625815827954059
192.076@2.321,-0.9581118983555857,-2.1124297352993144,-1.3249453185972977,-1.731551108642679,-1.042525840239532,-1.009747508620331,-1.5620839379492502,-1.6718865936524803,-2.358941741793422,-1.006498238423472,-2.9586744164349916
192.076@4.783,4.565355915304211,6.536672647809169,3.715206702120054,,4.392717573112498,0.7447437372773529,-0.554547824910536,,4.3263418526401916,3.163144123413898,
192.08@0.931,1.193192255728105,0.5905576716770683,0.1647652504129627,-0.8833730421638689,0.3337647619709756,-0.16322406604207804,-0.9128105847933867,0.69076046065221,0.5173314522600342,-0.7229545923248741,-1.0276966449612808
201.036@6.323,1.2921674978011826,1.8498609440376432,1.8216830327925075,-0.357367749152855,1.6967871242417323,0.10475334979661925,-0.7591290184022416,-0.7278229917585051,0.5759970915537204,0.8724963453432021,-0.6426315279622788
206.091@5.044,0.9012601679525604,-1.2192835501545853,-0.10350176843835705,-0.7883048016615823,-0.49602339133806983,-0.06422821124325533,-0.5049318726332835,-0.6188976150644514,-0.0650932479032705,-1.054261907717686,-0.5295452105730062
206.091@7.642,1.4857148006312533,-1.1686325180587358,0.19892541963473753,-0.4813800504965005,0.2959380589734367,0.13483885788985034,-0.39640132041045345,,-0.9863326588792991,-0.7472716804410893,-0.7062342651203064
