chem_id,predicted_1-octanol,predicted_butyl acetate,predicted_chloroform,predicted_cyclohexane,predicted_dichloromethane,predicted_triolein,predicted_n-hexane,predicted_n-octane,predicted_oleylalcohol,predicted_toluene,predicted_n-undecane
277.039@3.628,-0.0032911468791651435,0.11369721879079941,-0.21360146110718684,-1.922667537420151,0.03295216988071577,-1.227427098125868,-2.228651159618976,-1.7909563847400756,0.15626105379599525,-0.8744695492251493,-1.8353228491467424
278.153@10.11,-0.17352739385561267,-1.0583996845151038,0.13819840001752492,-1.0123928432618639,-0.21214196127292234,-0.13390582212712437,-0.7967970874372475,-0.8702835158376915,-0.4953547342294259,-0.4481811973156328,-1.6452148667915134
278.153@10.634,1.161346941864294,-0.39667054529105356,-0.8840414566804352,-2.4189466092307375,-1.0553340584473323,-0.7679354432189448,-2.032204462271622,-2.158627306830246,1.0385865517953763,-1.6856138597591368,-2.843030850074405
278.153@9.737,0.877141859378649,0.1093952494188013,-0.7179584708810881,-1.9516527059426232,-0.6809507295808871,-0.8039261021944645,-1.5343366082340018,-1.7967405865267876,0.8758110625979814,-0.698719844053263,-2.300306681129272
308.105@6.223,-0.10786841493775089,-0.4894526771027188,0.2996700731534234,-1.4653430799644693,-0.029164141258256965,-0.7589446921069934,-1.968487208169954,-1.731184875291456,-0.48401765014780823,-0.5888939892553589,-1.944625176640934
309.169@5.377,3.9383703420116616,3.655617331610866,0.4566082451601146,-1.1727686412566052,,-0.3302811812986291,,-1.3937805406707584,2.6529899217808026,0.4200394235155277,
314.282@15.442,1.4141821046701564,0.9842114028685919,0.1454364937530601,-1.7519672004495028,-0.5855855367422874,-0.8703780798649245,-1.608162478978161,-1.8117887013696794,-0.06492232985746775,-1.227839357455921,-2.117289472200131
314.283@16.244,-0.0540689027263097,-2.7150185961188167,-1.431245403750241,-0.8996377751478895,-1.6060265291998053,-0.9588220628767785,-0.3154789800740531,,-1.0209064084897657,-1.7396959163007708,-0.7759556518709809
323.128@9.036,1.6850542468726333,1.2377627465841934,0.26901573480228064,-0.7063104875347119,0.34972880968071896,-0.5902626963058252,-1.0457001357630644,-1.3638546447784057,0.7293494195999184,0.07642875684647432,-1.1291994392947193
342.033@9.727,2.5591051135296063,2.3354222705193166,2.9290897532026348,1.6525136013192108,2.763723358665131,1.9094688057020255,1.556090041189005,1.5032694086555245,1.9892179754614516,2.261482314955789,1.383450725455389
352.216@11.403,2.243435508529692,1.91923226924655,2.529162963995207,0.8939258764389901,2.441084447781321,1.5054067276844911,0.8294258009189084,0.7362162544551208,1.659120090330974,1.6133774806987846,0.6936750307122507
352.21@9.195,-0.1654109427995612,,1.804573649609534,,1.3726137401562135,0.7753586055669177,-0.1252036625390707,,-0.5688797542556076,0.6215744169372749,-0.3803697935194782
353.884@13.366,1.879362944695088,1.3041839864339393,2.2472805443237154,0.9915440799273114,1.9402218040263803,1.3531872012984891,0.9253098177005603,0.817960596965265,1.2294117945081426,1.4542450370886892,0.8353625804699628
366.096@11.072,4.2225327378589474,2.467979397259864,0.1456950973556658,-0.266040784673971,0.22025788160465004,0.4782437069574278,0.2950171226843923,-0.07717534529913625,2.087998666636577,0.3089923347391794,-1.0340512981890864
382.149@16.602,-0.41842522860130466,-1.883711216073549,-0.843982924363063,-0.5166310708378133,-0.773695476882319,-0.21589101331864907,-0.32101844428792947,-0.29804791412318726,,-0.9988958137849631,-0.3560370431101248
397.154@13.428,0.8194434564668349,-0.2541715180800947,-0.6161815507827618,-2.299998579647885,,,,-2.153777769446789,0.5834258163049233,-1.5754229167448557,-2.015327185922115
403.85@13.737,2.837982722386045,2.759986234659819,2.9623178646880013,1.9587088388534557,2.3855065126838166,2.091914011037105,1.9444795549142564,1.6997116161350194,2.8259362868310034,2.577489364702749,1.350790546104765
427.885@11.619,-0.5321147686206182,-0.41792585955487077,-0.544363329005767,-2.958831935665249,-0.9257299277163318,-2.1079454183853845,-2.989525549364579,-3.110340224283617,-1.3318252278060905,-1.7573537508204358,-3.1390424751303394
427.885@11.991,3.549052596150032,1.4594878011987458,-0.8160965310098606,-2.1426275354617266,0.018262731510985494,-0.8233098251887997,-1.4316527759559232,-2.3042067082638202,1.8466332373479097,-0.13818571970211405,-2.9273805818467356
432.177@9.605,-0.3462280455774461,-0.27452613987532015,-0.21680641946869011,-1.5094743182155272,0.2237638850246401,-0.9920308288175613,-1.3628101221851547,-1.0001612087777418,1.3631707306652183,-0.548649200875717,-1.366454319019592
492.097@14.496,0.6887526936842289,-2.475733451209986,0.17403126923534104,-1.2117309108080765,-1.3094531768266826,-0.6668185835958435,-1.111664028749175,,-0.11437136752554815,-0.4031523665146354,-1.3491629836236594
492.097@17.763,2.0088423908436885,1.2727432774932932,1.1350090319671196,-0.6015660916016203,1.332676398797034,0.22898579014418755,-0.3044167209498673,-0.7608178974668484,1.2580521343941897,0.29596906439263776,-0.6488276906735977
492.098@14.19,0.0653949617689329,0.3543913444953015,1.8321979585581498,-0.9562637594685054,1.515449376057883,0.5942486044896796,-0.6072267741397891,-0.568826432759534,-0.4121772518221247,1.0202220070701804,-1.148819826217551
